zipcode address cityState neighborhood price type beds baths built space lot_space price_sqft Average_Listing_Price_for_zip Median_Sale_Price_for_zip Average_price_sqft_for_zip description
90025,11509 Wyoming Ave,"Los Angeles, CA ",West Los Angeles,"$1,950,000",Multi-Family,,,Built in 1948,"3,600 sqft",4273 sqft lot size,$542/sqft,"$1,231,769","$910,000",$641/sqft,"A truly unique and rare offering in prime West Los Angeles is this beautiful impeccably maintained 3-unit triplex property with Guest House. This owner-occupied penthouse unit includes 2 bedrooms + 2.5 baths with a detached and remodeled guest house with a private grassy yard. The home is set at the rear of the property and has been remodeled with custom kitchen with all stainless-steel appliances, stone counters, custom cabinets, fixtures and recessed lighting. The guest house features an open floorplan with laminate floors, heat/air, and one(1) full bath. The two(2) lower, under market units, are occupied with tenants consisting of a 1 + 1 and a 1 + 1.5 with a den. With wonderful room for growth, all units and property have significant and meaningful updates. Truly perfect location minutes to the hippest night life, restaurants and shops. Penthouse unit and guest house are being delivered vacant for new owner user. Please see attached Offering Memorandum for details. A must see!"
90064,2510 Barry Ave,"Los Angeles, CA ",Mar Vista,"$1,299,000",Single-Family Home,4 Beds,2 Baths,Built in 1941,"1,725 sqft",6821 sqft lot size,$753/sqft,"$1,784,240","$1,345,500",$842/sqft,"Get ready for spring & summer fun in the pool!!! Fantastic large house, newly renovated and expanded with stunning pool, converted garage with 2 separate spaces, lovely eco-landscape, walking distance to shops and restaurants, and easy access to everywhere! 11mns to the ocean, 17mns to Beverly Hills, 5mns to Westside Pavilions, Culver City, Century City, etc... One of the best values around and priced to sell. If you need extra space, the great addition to the garage structure could make for a convenient office, studio, pool house or guest area with the plumbing accessible. The garage has been finished and can also be used as an additional usable space, or as a garage, and both spaces were permitted according to owners. The property has been extensively renovated and expanded, including the pool, and yard areas. We've also been told that new rules may allow for the garage to be converted into a full-on guest house. Start planning your your next pool party for spring break!"
90033,2313 City View Ave,"Los Angeles, CA ",Boyle Heights,"$350,000",Multi-Family,2 Beds,2 Baths,Built in 1912,"1,290 sqft",3423 sqft lot size,$271/sqft,"$487,148","$489,000",$565/sqft,"Standard sale. For sale after 30+years. Duplex on a 3,425 sq.ft. lot located in the Brooklyn Heights neighborhood of Downtown Los Angeles. Under City of L.A. rent control ordinance. Property located at 1825 E 3rd St. Los Angeles, CA 90033 (APN #5174-018-054)) which is also owned by the same seller is also for sale , and can be bought together with the subject property. However, it is not compulsory to buy both properties together. Sold ""As-Is"" and ""Where Is"" with current tenants in place."
90016,2520 Lucerne Ave,"Los Angeles, CA ",Jefferson,"$850,000",Multi-Family,3 Beds,3 Baths,Built in 1931,"2,144 sqft",5248 sqft lot size,$396/sqft,"$756,871","$700,000",$502/sqft,"Opportunity knocks with this cute 1930's Spanish Triplex located in the heart of Los Angeles's hottest new artist neighborhood, West Adams. Centrally located to freeway, Expo Line and an array of new business along Adams blvd. Two of these spacious units feature large living room, dining room, kitchen and ample closet space. Hardwood floors and arched ceilings. Back unit is a stand alone bungalow with living room, kitchen, bathroom and bedroom. Ample parking in driveway for 3 cars and 2 car garage also located on property. Delivered vacant. Submit offer subject to interior inspection"
90025,12210 Idaho Ave,"Los Angeles, CA ",West Los Angeles,"$1,099,000",Single-Family Home,2 Beds,2 Baths,Built in 1939,865 sqft,4996 sqft lot size,"$1,271/sqft","$1,231,769","$910,000",$641/sqft,"Santa Monica adjacent! Flat lot in a desirable West Los Angeles neighborhood. This 2 bedroom/ 1.5 bath charmer has a living room with brick fireplace, kitchen with a breakfast nook and a separate laundry room. Amenities include a newer roof, dual-paned windows, and hardwood floors in most rooms. The detached 2 car garage has been paneled and was used as storage. A spacious grassy backyard and covered carport are great for entertaining. Just minutes to the Promenade, Santa Monica Beach, and Westwood.....close to restaurants, shopping and public transportation."
90037,700 W 40th Pl,"Los Angeles, CA ",Vermont Harbor,"$605,000",Multi-Family,3 Beds,3 Baths,Built in 1924,"2,050 sqft",5397 sqft lot size,$295/sqft,"$434,906","$425,000",$316/sqft,"This thriplex is a wonderful opportunity for first time buyers or investor to build.Two front units are one bed one bath. 3nd unit is on top of the garage. This unit is one bed one bath. There are three dettached car garage, front and back yard, and street parking. The tenants pay utilities."
90029,4509 Willow Brook Ave,"Los Angeles, CA ",Wilshire Center / Koreatown,"$4,000,000",Single-Family Home,14 Beds,14 Baths,Built in 1923,"8,820 sqft",10528 sqft lot size,$454/sqft,"$1,028,119","$705,000",$717/sqft,"KW Commercial and Marcus Millichap, as exclusive co-listing agents, are pleased to present 4509 Willow Brook Avenue, a charming 1920's 14-unit investment opportunity located in Silver Lake (90029), a burgeoning submarket of Hollywood. Current ownership has a create a proven concept through interior unit renovations on all 14-units and common area improvements that has created a competitive advantage, allowing the owners to achieve strong market rents. The property, sited on a 10,530 square foot parcel, offers investors a unique and rare opportunity to immediately experience strong and stable income upon acquisition. All 14-units, which average 630 (+/-) square feet, offer one-bedroom/one-bathroom floor plans and have undergone a major gut-level renovation. Each unit has been completely reimagined through a variety of comprehensive upgrades that include new windows, in-unit washer, and dryers, air conditioning units. **Please contact listing agent for full Marketing Package.**"
90032,5133 Bohlig Rd,"Los Angeles, CA ",Lincoln Heights,"$569,000",Single-Family Home,2 Beds,,Built in 1927,784 sqft,,$726/sqft,"$607,689","$570,000",$506/sqft,"Welcome to this Serene Hillside 1927 Craftsman Bungalow in the Up and Coming University Hills next to Cal State Los Angeles. Home Owner has done a complete makeover to his home. New copper plumbing, sewage line, windows, kitchen, bathroom, ceiling insulation, recess lighting, floors, paint, crown molding (entire house) paint, roof 10 years old, dishwasher, oven range, landscaping, blinds, closet, ac/heater (220 amp), siding, redwood fence around entire property, center block retaining wall, balcony deck, French doors, electrical wiring, orange and avocado trees. Home also has a 600 sf basement non-permitted studio. Nice Deck with views and large back yard. Endless possibilities. Home has great curb appeal and excellent location minutes to Alhambra Main st, Monterey Hills Restaurant and Golf Course. Minutes away from Downtown, Old Town Pasadena and easy access to 710/10 and 5 Freeways. This Home is Move in Ready. Cal State student Studio rental Income...."
90003,7823 South Broadway,"Los Angeles, CA ",,"$785,000",,,,Built in 1922,"2,970 sqft",6756 sqft lot size,$264/sqft,"$425,619","$349,000",$461/sqft,Two commercial units and one residential home. Existing church and existing restaurant for over 15 years.
90022,753 Harding Ave,"Los Angeles, CA ",,"$975,000",Multi-Family,,,Built in 1928,"3,753 sqft",8115 sqft lot size,$260/sqft,"$444,113","$397,500",$370/sqft,4 Units 2 Br 1 Bth Drive by only all units are occupied Do not disturbed tenants please call for more info
90033,716 Echandia St,"Los Angeles, CA ",Boyle Heights,"$825,000",Multi-Family,,,Built in 1895,"3,044 sqft",7470 sqft lot size,$271/sqft,"$487,148","$489,000",$565/sqft,"5 Units, Front house 3 bedrooms/2 baths(stands alone) Back Bldg detached has 4 Units each 1 Bedroom 1 Bath"
90057,206 S Park View St,"Los Angeles, CA ",Westlake,"$1,600,000",Multi-Family,,,Built in 1916,"5,332 sqft",7230 sqft lot size,$300/sqft,"$885,316","$320,000",$415/sqft,"101 and the 110 Freeway close, 4 units, 10 Bedrooms 6 Bathrooms 5332 square feet, 2 front units are 1106sq. ft. 1br 1 ba each. 2 back units are 2 stories, 1560sq. ft. 4br 2ba each. 4 parking spaces in the back alley will accommodate 8 cars parked tandem. 3.5 miles to USC and Dodger Stadium, 2.2 miles to Down Town LA, walking distance to Macarthur Park. Seller has just remodeled the 2 back units, including new furnace and windows, plenty of storage, 12x39 foot basement plumbed for water could be an additional unit! *****Please do not walk on property or disturb tenants.*****"
90045,6741 Andover Ln,"Los Angeles, CA ",Westchester,"$1,899,000",Single-Family Home,5 Beds,4 Baths,Built in 1997,"3,162 sqft",5501 sqft lot size,$601/sqft,"$1,350,532","$1,100,000",$718/sqft,"Graciously ensconced in North Kentwood stands this stunning Mediterranean home. Upon entering, this home impresses with sweeping two-story ceilings above the living room, ample windows that infuse the room with natural light, & gleaming hardwood floors. Unfolding from the living room, the spacious open concept kitchen features stainless appliances, double ovens, & abundant cabinet storage. Sit down for light bites at the eat-in bar or breakfast nook, or enjoy meals in the adjacent dining room. A family room anchored by a fireplace & custom bar with built-in wine rack & wine fridge makes entertaining a breeze. Outside, enjoy the expansive backyard with a pool & Jacuzzi. Upstairs, discover 3 well-appointed bedrooms & 2 baths. Featuring an en-suite with double vanities & free-standing tub, the master is a generously sized retreat. A downstairs en-suite bedroom, an additional bedroom perfect for a home office, and a powder room complete the layout of this well-appointed home."
90024,10645 Wilshire Blvd #303,"Los Angeles, CA ",Westwood,"$719,990",,2 Beds,2 Baths,Built in 1955,"1,126 sqft",,$639/sqft,"$2,269,407","$975,000",$712/sqft,"Desirable luxuries condo on prestigious Wilshire Corridor that is a back corner unit facing north amongest mature trees. There are 2 master bedrooms with 2 bathrooms, one bedroom and 1 bathroom are located on each side of the unit. One of the bedrooms has a balcony. Huge living room with Beautiful laminate wood floors and new paint throughout, recessed lighting, wood shutters and a remodeled kitchen with new quartz counter tops, new stainless steel appliances and new fixtures. Building is well maintained and is very close to Westwood Village, UCLA and Beverly Hills. Low HOA dues."
90003,131 E 88th St,"Los Angeles, CA ",,"$350,000",,,,Built in 1930,576 sqft,,$608/sqft,"$425,619","$349,000",$461/sqft,"For sale after 30+ years. Great opportunity to purchase 2 contiguous parcels totaling over 10,000 sqft for potential development. Adjoining property located at 127 E 88th St. Los Angeles, CA 90003_ Probate Sale. Subject to Court Confirmation and Overbidding in court. (APN: 6041-003-034) is also for sale, and can be bought together with the subject property. However, it is not compulsory to buy both properties together. Zoning per Title is LAR3. Under City of L.A. rent control ordinance. Sold ""As Is"" and "" Where Is"", with current tenants in place. Title shows property as a SFR. Property is been use as a duplex with 2 separate tenants in place. Buyer to conduct their own due diligence."
90034,8736 Venice Blvd,"Los Angeles, CA ",Palms,"$7,695,000",,,,,"10,733 sqft",8176 sqft lot size,$717/sqft,"$1,480,964","$1,177,500",$766/sqft,"Incredible opportunity to acquire a 2016 built, non-rent control asset in prime Los Angeles. This project has 4 buildings that consist of 8 total units (3 x large studios, 1 x one bedroom, 3 x two-bedroom plus den, 1 x three-bedroom). ALL UNITS ARE CURRENTLY VACANT. VERY EASY TO LEASE OUT. All units have modern features including: open oor plans, high ceilings, recessed LED lighting, frameless windows, stainless steel appliances, washer/dryers, central air and heat, large outdoor space, and tons of parking. The upper units have amazing city views, as well. All utilities are individually metered except the water is every 2 units. This project is legally 4 duplexes with 4 separate APNs, which makes it possible to sell a duplex individually. Next to Helm's Bakery, Father's Office, The Platform, Culver City Art's District, downtown Culver City, Expo line Metro stop, 10 & 405 Freeways."
90026,437 N Mountain View Ave,"Los Angeles, CA ",Westlake,"$399,888",Single-Family Home,,,Built in 1911,525 sqft,2238 sqft lot size,$762/sqft,"$1,279,837","$965,000",$791/sqft,"Fixer! Fixer! Fixer! Diamond in the rough located in the historical Greater Echo Park Elysian neighborhood! This California bungalow is a hidden gem & can be yours at this affordable price! Cozy front porch for those hot summer days. Decorative fireplace in the living room. Bedroom at rear with outdoor steps leading to ground level. Unfinished large basement. Situated on a quiet cul-de-sac with alley access at rear. Plenty of parking at rear with enough space to park 4 or more cars. Use your imagination to transform this investment opportunity. Tear down and build a masterpiece?...Remodel & add square footage?...Location! Location! Conveniently located less than three miles from Downtown LA, The Staple Center & all the entertainment that this transforming city has to offer. Excellent location & has a Walk Score of 80! Access to public transportation a plus. 1.1mi from both the Metro Purple & Red Lines as well as steps from several Metro Bus Lines. Title lists property as having 465sf but is physically 525sf. Buyer to conduct independent investigation related to property size, zoning, building restrictions, tenant rights etc. Property sold without warranty expressed or implied."
90019,1615 S Ridgeley Dr,"Los Angeles, CA ",Mid City,"$899,000",Single-Family Home,2 Beds,,Built in 1925,960 sqft,3380 sqft lot size,$936/sqft,"$1,281,647","$1,050,000",$631/sqft,"Come and see this beautiful secluded property , it was recently remodeled by the owner. This 2 bed 1 bath is in the heart of Los Angeles and features all new flooring, cabinets, electrical system, central AC/Heat, new windows and new plumbing. The property is the ideal property to own in the middle of Los Angeles as it is in close proximity to Culver City, Beverly Hills Inglewood and Downtown. Don't miss out on this great property. Property is sold with all appliances as well. This Property is more than worth it, the garage was converted into a studio with its own bathroom and kitchen. The owner currently has it rented at $900 monthly. Don't miss this amazing opportunity, this is a great area in the middle of the city. The seller is very motivated"
90067,2112 Century Park Ln #109,"Los Angeles, CA ",Century City,"$850,000",,2 Beds,2 Baths,Built in 1985,"1,330 sqft",,$639/sqft,"$2,879,727","$1,015,000",$614/sqft,"Highly desireable guard-gated Park Place condo with rarely available, gigantic outdoor yard-size patio on the first floor. Perfect for pets, multiple tables with umbrella's for outdoor eating, and landscape to your heart's desire. Huge outdoor space - rare to condo living. Two bedroom and two baths, both suites with baths attached and on separate sides of the unit. Beautiful custom shower in the master bath. Light and bright unit with great indoor/outdoor living spaces. One of the best complexes in the heart of Century City with 24-hour security, gated entry, on site property management, beautiful community room, three pools and spa, gym, sauna in each building. Central to Beverly Hills, Westwood and walk to the Century City mall for shopping and restaurants."
90068,6900 Woody Trl,"Los Angeles, CA ",Hollywood Hills,"$1,599,999",,3 Beds,3 Baths,Built in 1963,"2,561 sqft",10497 sqft lot size,$625/sqft,"$2,229,013","$1,281,000",$715/sqft,"A spectacular Mid-Century Home is settled in a private street in the Hollywood Hills. An open floor plan with 2500 SF and vaulted ceilings fused a two-story level residence offers it's residents and guest an entertainer's dream home. The upper level features a welcoming open space and a floor to ceiling window capturing views with a sense of tranquility and peace. The bottom level also has a floor to ceiling windows in the bedrooms capturing the pool and deck with spectacular light during the day. The resort style pool, hot tub, and sundeck combined with an incredible unobstructed panoramic view of the city lights, rolling canyons, and the Hollywood sign."
90018,2041 W 31st St,"Los Angeles, CA ",Leimert Park,"$875,000",Multi-Family,,,Built in 1914,"2,786 sqft",5201 sqft lot size,$314/sqft,"$714,470","$667,500",$442/sqft,"A rare opportunity not usually offered on the open market! Located within the historic preservation overlay zone of Jefferson Park we proudly present two large houses! That's right, both houses are being delivered vacant for the new owner to do as they wish. This is the perfect opportunity for anyone who thought that they had been priced out of this treasured pocket. The front home is a large Craftsman style home. Built in 1914 this large home of around 1500 sq. ft offers 3 large bedrooms and 2 bathrooms. A 4th room is the back was legally added years later and is classified as a ""play room."" This house has a large and finished attic, wooden floors in the living and dining room. Most of the windows are double pane that offer greater insulation from extreme sound and weather. Underneath the existing exterior finish the property has it's original wood siding. Large trees offer ultimate privacy from ever seeing any neighbor. Detached and at the rear of the property lies the second house. This two story Spanish revival was built in 1926 and offers 3 bedrooms, 2 bathrooms, a large living room, separate dining room and kitchen. The large master bedroom has enough space to enlarge the existing bathroom and add an additional walk in closet if desired. A gated alley is located at the rear of the property and is closely watched and monitored by the neighbors. Residents of this block are also offered the privilege of street parking permits. Make this your own masterpiece!"
90008,4169 Arlington Ave,"Los Angeles, CA ",Leimert Park,"$840,000",Single-Family Home,4 Beds,3 Baths,Built in 1921,"1,906 sqft",,$441/sqft,"$704,148","$750,000",$459/sqft,"TURNKEY***TURNKEY***TURNKEY**** Amazing opportunity to own a move in ready home in the highly desirable Leimert Park Area. Desirable floor plan with open concept & oversized living room. 4 spacious bedrooms 2 immaculate full bathrooms and 1 half bath. Newly custom done kitchen w/ corian counters, tile backsplash, custom cabinetry and new stainless steel appliances. Dishwasher, Refrigerator & Oven included in sale. This home has just about everything, new roof, dual pane windows, new custom front and back doors, central air and heating, and laminated hardwood floors. Washer And Dryer included in sale. Just minutes away from shopping center and soon to be remodeled Crenshaw Mall and Crenshaw/LAX metro line. ****JUST LIKE A BRAND NEW HOME. DONT WAIT BEFORE ITS TOO LATE**** Buyer to verify all information offered!"
90006,958 S Grand View St,"Los Angeles, CA ",Westlake,"$1,790,000",Single-Family Home,8 Beds,5 Baths,Built in 1908,"3,314 sqft",7226 sqft lot size,$540/sqft,"$730,520","$590,000",$457/sqft,"R4 zoning....... Drive by only....Development, in excellent condition. Corner lot, and is able to build about 20 units. A very convenient location in between Korea town and Downtown LA, near Staples Center. Easy access to freeways. title shown 5+5. Is the perfect investment and has unlimited potential - a must see! ..............Please do not disturb the tenant."
90002,706 E 90th St,"Los Angeles, CA ",,"$390,888",Single-Family Home,3 Beds,2 Baths,Built in 1954,"1,132 sqft",4891 sqft lot size,$345/sqft,"$336,774","$336,000",$335/sqft,"Moving ready property in south east area of LA. Excellent family home near 110 and 105 freeways ,schools ,shopping,parks are near by.20 minutes from LA airport and down town LA. Property has been freshly painted,tile flooring through out.New Master bedroom and master bathroom built with permits,ceiling fans in every room,cover patio,1 car detach garage, RV parking,private patio with many fruit tree. Motivated Sellers moving out State."
90057,400 S La Fayette Park Pl #303,"Los Angeles, CA ",Westlake,"$449,500",,,2 Baths,Built in 1970,911 sqft,,$493/sqft,"$885,316","$320,000",$415/sqft,"This Condo is located at 400 S La Fayette Park Pl 303, Los Angeles, CA is currently for sale and has been listed on Trulia for 20 days. This property is listed for $449,500. 400 S La Fayette Park Pl 3031 bed, 2 baths and approximately 911 square feet. The price per square foot is $493. The property has a lot size of 0.65 acres sqft and was built in 1970. 400 S La Fayette Park Pl 303 is in the Westlake neighborhood in Los Angeles, CA."
90047,1941 W 64th St,"Los Angeles, CA ",,"$419,000",Single-Family Home,2 Beds,,Built in 1925,"1,004 sqft",3772 sqft lot size,$417/sqft,"$462,097","$475,000",$342/sqft,"Completely Remodeled 2 Bedroom 1 Bath Classic Los Angeles Home!! This Completely Remodeled Home Features: New Granite Counter Tops in Kitchen, New White Shaker Kitchen Cabinets, New Stainless Steel Appliances (supplied after Closing), New Bathroom Vanity, New Tile Shower, New Energy Efficient Windows, New Flooring, New Designer Paint inside & Out, New Plumbing Fixtures Throughout, New Lighting Fixtures Throughout, Newly Landscaped, Great Backyard To Start A Garden, and Much More. Come View This Move-In Ready Home Today & Start Calling It Home Tomorrow!"
90065,3336 Isabel Dr,"Los Angeles, CA ",Cypress Park,"$728,000",Single-Family Home,4 Beds,3 Baths,Built in 1924,"1,191 sqft",7940 sqft lot size,$611/sqft,"$771,770","$756,000",$643/sqft,"View! View! View! Wait Till You See This One Of A Kind Super Sharp Remodeled Showplace! Perfect Move In Condition! Breathtaking Views From 4 Amazing Viewing Decks! Light & Bright! Shows Fantastic! Must See To Believe! Perfect As Is Or Create Your Dream View Home Here! Rare Offering! Excellent Floor Plan! Cooks Kitchen! Marvelous Suite! Living Room With Fireplace! Indoor and outdoor fireplaces. Best BBQ Station Ever! Prized Location! Minutes To Everything, Yet Very Private! If You Are Only Seeing One Incredible View Home In The Price Range, Make Sure This Is It! Do Not Miss! Standard Sale! Must See! Los Angeles Living At Its Best!"
90044,1042 W 61st St,"Los Angeles, CA ",Vermont Harbor,"$399,000",Single-Family Home,2 Beds,,Built in 1908,"1,305 sqft",5806 sqft lot size,$306/sqft,"$454,675","$399,000",$360/sqft,"Beautiful 3 bedrooms and 1 bathroom house (County Assessors shows as 2 bedrooms only). Located close to everything, shops, restaurants, schools, supermarkets, access to freeway, etc... This house is a gem in the rough, a little updating and can be a magnificent place to call home !!! Great space and open floor plan, spacious backyard perfect for enterntaining !!!"
90043,3432 W 59th St,"Los Angeles, CA ",Park Mesa Heights,"$625,000",Single-Family Home,3 Beds,2 Baths,Built in 1924,"1,426 sqft",6912 sqft lot size,$438/sqft,"$694,472","$590,000",$428/sqft,"Great opportunity in the desirable area of Park Hills Heights. Located within a block of the new Crenshaw Metro Line. Minutes away from the New Inglewood Stadium, LAX, DTLA, Dining and Entertainment. Centrally located to 405/110/10/105 freeways. This property has new electrical panel, solar energy, new plumbing, tank less water heater, newer roof, central air and heat, fireplace, laminate floors, inside washer and dryer, water efficient landscaping, huge back yard plenty of room to add on ( check with city). Property also has some HERO program systems. Property is being sold ""AS-IS"" in it's present condition. Seller will not make any repairs or issue any credits."
90077,10225 Scenario Ln,"Los Angeles, CA ",Beverly Glen,"$2,495,000",Single-Family Home,4 Beds,3 Baths,Built in 1961,"2,242 sqft",8537 sqft lot size,"$1,113/sqft","$8,102,504","$1,509,000",$665/sqft,"Fabulous zen-like retreat perched on a knoll at the end of a private road with breathtaking canyon and tree top views. Walls of glass afford incredible light & airiness in this wonderful Mid Century Post & Beam home designed by Bob Mack & Phil Ransom, students of Neutra. The house has deep musical bones. From operatic greats of yesteryear (Benjamin Britten & Peter Pears) to current stars such as Michel La Grande, Robbie Williams & Ed Sheeran - all have either stayed or had songs written at the property including much of Ed Sheeran's current No.1 album. Open floorplan on the main level features an updated kitchen, dining & living area that opens up to an inviting patio, garden & 40' swimmer's pool complete w/ outdoor entertaining area. Plus an office, powder, and storage. In addition to the generously sized Master w/ sitting area and second bedrooms, a separate 3rd bdrm suite above the garage serves perfectly as a second Master or Guest apt. A true haven in the heart of Beverly Glen!"
90026,444 Coronado Ter,"Los Angeles, CA ",Westlake,"$720,000",,,,,,6973 sqft lot size,,"$1,279,837","$965,000",$791/sqft,"Amazing opportunity to own one of the last vacant lots in Silverlake / Echo Park. With incredible views of the Hollywood sign and Griffith Observatory to the north and a view of the Downtown skyline from the back of the property, there is great potential to build in this highly sought-out area. Centrally located, near the 101 FWY, just a few miles from Downtown LA, Beverly Hills, Century City, and Universal Studios. Property sold as-is. Buyer to do their own investigations."
90032,3046 Hollister Ave,"Los Angeles, CA ",Lincoln Heights,"$450,000",Single-Family Home,2 Beds,,Built in 1950,837 sqft,7352 sqft lot size,$538/sqft,"$607,689","$570,000",$506/sqft,"This Single-Family Home is located at 3046 Hollister Ave, Los Angeles, CA is currently for sale and has been listed on Trulia for 20 days. This property is listed for $450,000. 3046 Hollister Ave2 beds, 1 bath and approximately 837 square feet. The price per square foot is $538. The property has a lot size of 7352 sqft sqft and was built in 1950. 3046 Hollister Ave is in the Lincoln Heights neighborhood in Los Angeles, CA."
90004,5050 Maplewood Ave #102,"Los Angeles, CA ",Wilshire Center / Koreatown,"$598,000",,2 Beds,2 Baths,Built in 1991,"1,199 sqft",,$499/sqft,"$1,469,818","$687,500",$435/sqft,"Location! Location! Location! Beautiful 2 Bedrooms and 2 Baths Condo near Hancock Park adjacent, close to Beverly Hills, Ktown, USC. Separate bedrooms with walk-in closets, open floor plan, large space,high ceiling, balcony, fireplace, laundry inside. Refrigerator, Washer and Dryer included!!! Very convenient location, walking distance to Larchmont. Lower HOA! Must see!!!"
90047,1827 W 73rd St,"Los Angeles, CA ",,"$500,000",Multi-Family,,,Built in 1925,"1,769 sqft",6699 sqft lot size,$283/sqft,"$462,097","$475,000",$342/sqft,"priced to sell. all vacant and upgraded. dont hv to do anything. live in one mother in law lives in the other or rent the other. complete large 1 bedroom, 1 bath with 2 car garage. turn key."
90061,328 E 129th St,"Los Angeles, CA ",Willowbrook,"$400,000",Single-Family Home,2 Beds,,Built in 1944,698 sqft,6019 sqft lot size,$573/sqft,"$362,840","$362,500",$334/sqft,"Home is located in a family neighborhood. Tenant occupied with fenced yard currently. Property is close to public transportation,schools,shopping and parks."
90037,821 W 43rd Pl,"Los Angeles, CA ",Vermont Harbor,"$980,000",Multi-Family,6 Beds,4 Baths,Built in 2017,"2,448 sqft",6669 sqft lot size,$400/sqft,"$434,906","$425,000",$316/sqft,"Pride of Ownership - Investor's Special - All 4 units are brand new! 2 of the 4 units are 2017 construction and the other 2 units originally built in 1923 were also completely rebuilt in 2017 - New Kitchens and Baths! Tankless Water Heaters for each Unit, In Unit laundry, New 3 Ton A/C & Heaters (Central), excellent rents with upside. New Roof, New Copper Plumbing, New Electrical, On-site Gated Parking, Laminate Floors. DO NOT DISTURB TENANTS! DRIVE BY ONLY!"
90003,401 E 84th St,"Los Angeles, CA ",,"$550,000",Multi-Family,,,Built in 1923,"2,467 sqft",6499 sqft lot size,$223/sqft,"$425,619","$349,000",$461/sqft,This is a three units recently remodeled.
90044,1231 W 97th St,"Los Angeles, CA ",Westmont,"$680,000",Multi-Family,6 Beds,4 Baths,Built in 1952,"2,370 sqft",6503 sqft lot size,$287/sqft,"$454,675","$399,000",$360/sqft,"COMING SOON!!! Currently under construction and renovation from the ground-up, projected to be move-in ready by March 1st 2018. New duplex units to each feature 3 bedrooms, 2 bathrooms, new kitchens, new bathrooms, and laundry room/ hook-ups per unit on a large lot over 6,500 sq ft. Kitchens can be custom-built to buyers specification with accepted offer. Also, 2 parking spots per unit with a garage and carport. Foundation was originally intended for a 2-story building so it can be further built upon for future projects. 5 minutes away from LA Rams/LA Chargers Stadium (under construction), and 10-15 minutes from USC campus. You wont find any other investment property in this area to be delivered completely VACANT w/ no current tenants. Don't miss this opportunity!!!"
90044,9145 Orchard Ave,"Los Angeles, CA ",,"$650,000",Multi-Family,3 Beds,3 Baths,Built in 1921,"2,900 sqft",5083 sqft lot size,$224/sqft,"$454,675","$399,000",$360/sqft,"Two separate houses first one 3 bedroom 2 bath with 2 parking completely remodeled and second one build new 4 bedroom 2 bath with 2 car garage both units have their own private back yard and separate entrances.close to freeway, school and shopping"
90077,1850 Roscomare Rd,"Los Angeles, CA ",Bel Air,"$3,995,000",Single-Family Home,6 Beds,6 Baths,Built in 2012,"5,142 sqft",,$777/sqft,"$8,102,504","$1,509,000",$665/sqft,"Gorgeous traditional 6 bedroom, 6 bath split level home completed in 2012. 5,142 sq. ft. of custom living space located on Roscomare's best location within Bel Air. Enter through a spectacular two-story entry with an elegant stairway. The living & family rooms open to the expansive pool/entertainment areas. Formal office/den has built-in bookshelves & a fireplace. A spacious enclosed formal dining room complements chef's kitchen with the top of the line appliances, custom cabinetry, center island, all with views of the pool & grounds. Upstairs, you will find 4 bedrooms and 3 baths. The grand master bedroom offers a fireplace, sitting area, custom built-ins and a sizable walk-in closet. There is a permitted third level space that can be utilized as a game room, music room, artist studio, complete with bathroom. Adjacent to the room is the rooftop deck with a fireplace and views of the pool and entertainment areas. Gated and private with circular driveway."
90008,5724 Aladdin St,"Los Angeles, CA ",Baldwin Hills,"$1,050,000",Single-Family Home,2 Beds,3 Baths,Built in 1951,"1,864 sqft",7779 sqft lot size,$563/sqft,"$704,148","$750,000",$459/sqft,"OFFER DEADLINE is 2-28-18. Spectacularly Updated Baldwin Hills View Home - 2 Gigantic Master Bedroom Suites + 2.5 Bathrooms in the most coveted upscale residential neighborhood. This beautiful scenic 1864sf home on 7778sf lot is strategically perched to maximize the panoramic vistas of Hollywood Hills + just a ""stone throw"" away from Beverly Hills, Hollywood, Westwood, Century City + Santa Monica. California open-floor plan at its best! Elegant living room + family room with floor-to-ceiling-picture-windows blending indoor + outdoor living, 2 travertine + granite faced fireplaces, ceiling fans, gleaming hardwood floors, architectural crown molding + rare antique chandeliers. Swanky entertainer's kitchen is outfitted with granite counter-tops + upgraded white cabinets. Each of the 2 huge master bathrooms are equipped with jetted tubs, gold-trim faucets + cabinet pulls, separate showers with ritzy finishes of precious stones and travertine. Large laundry room with countless storage cabinets + utility sink. Other features include central AC + heating, recently re-conditioned roof, 2-car attached garage with direct access to the home + a very extensive, private, paved + terraced backyard with barbeque facilities + verdant meadows with a mix of draught-resistant plant materials. This home is centrally located + adjacent to fine dining, exciting entertainment, prime shopping, Kenneth Hahn State Park. Property is being sold ""AS-IS"". NO REPAIRS. The hunt is over - welcome home!"
90031,4005 Berenice Pl,"Los Angeles, CA ",Montecito Heights,"$99,000",,,,,,6394 sqft lot size,,"$686,409","$600,000",$517/sqft,"build your custom home in much-desired montecito heights, a few minutes walk or drive to downtown la, highland park, pasadena, los feliz, south pasadena, & the san gabriel valley. this residential parcel of land is a down-hill grassy lot that should welcome a modern residence, possibly decks and balconies or a roof deck, suited to your design and character, once a new owner gains approved plans and permits from the respective ladbs, grading, and planning departments at the city of los angeles. buyer shall be responsible for all due diligence and property investigations, as property is sold in its current as-disclosed conditions."
